proxy	time	saved	missed	error
78.108.108.192:21231	2018-08-25 09:32:47.668449	1	0	0
95.67.174.94:8080	2018-08-25 09:33:39.036832	1	0	0
105.22.72.110:8080	2018-08-25 09:34:00.438270	1	0	0
172.92.73.61:53281	2018-08-25 09:34:12.819498	1	0	0
37.247.28.21:21231	2018-08-25 09:34:36.105995	1	0	0
78.156.225.170:41258	2018-08-25 09:34:50.267398	1	0	0
83.144.67.2:21231	2018-08-25 09:35:18.902286	1	0	1
176.99.114.47:6666	2018-08-25 09:36:34.049794	1	0	1
140.227.54.68:3129	2018-08-25 09:36:38.854871	1	0	0
167.99.166.163:8080	2018-08-25 09:37:12.246426	1	0	1
185.133.225.210:21231	2018-08-25 09:38:07.432202	1	0	1
140.227.53.72:3129	2018-08-25 09:38:14.923638	1	0	0
201.16.148.169:8080	2018-08-25 09:38:19.834044	1	0	0
05.197.183.222:8080	2018-08-25 09:38:28.231164	1	0	0
185.133.226.154:21231	2018-08-25 09:43:29.683757	1	0	1
103.80.240.126:8080	2018-08-25 09:43:44.325375	1	0	0
93.179.66.57:8080	2018-08-25 09:43:56.462225	1	0	0
91.241.40.210:41258	2018-08-25 09:43:56.683782	1	0	1
78.188.91.98:21231	2018-08-25 09:44:14.409067	1	0	0
94.101.140.10:21231	2018-08-25 09:44:22.058390	1	0	0
103.88.142.54:21231	2018-08-25 09:44:52.959014	1	0	0
182.55.250.98:80	2018-08-25 09:46:08.228890	1	0	1
183.90.70.134:80	2018-08-25 09:47:23.357934	1	0	1
93.91.196.30:8080	2018-08-25 09:47:49.588071	1	0	0
197.255.216.26:8080	2018-08-25 09:49:04.751463	1	0	1
77.237.15.225:8080	2018-08-25 09:49:23.051483	1	0	0
81.163.57.121:41258	2018-08-25 09:49:43.914651	1	0	0
31.46.33.60:21213	2018-08-25 09:50:58.596462	1	0	0
176.117.195.68:21213	2018-08-25 09:51:10.843543	1	0	0
169.56.137.78:8088	2018-08-25 09:52:26.021639	1	0	1
92.242.255.85:21213	2018-08-25 09:52:35.308492	1	0	0
200.124.59.116:53281	2018-08-25 09:52:43.783227	1	0	0
78.108.108.192:21231	2018-08-25 09:52:50.323769	1	0	0
95.67.174.94:8080	2018-08-25 09:53:05.908836	1	0	0
105.22.72.110:8080	2018-08-25 09:53:20.437930	1	0	0
172.92.73.61:53281	2018-08-25 09:53:35.300632	1	0	0
37.247.28.21:21231	2018-08-25 09:53:51.146753	1	0	0
78.156.225.170:41258	2018-08-25 09:54:10.266132	1	0	0
83.144.67.2:21231	2018-08-25 09:54:26.744818	1	0	0
176.99.114.47:6666	2018-08-25 09:54:37.186996	1	0	0
140.227.54.68:3129	2018-08-25 09:55:38.427174	1	0	0
167.99.166.163:8080	2018-08-25 09:56:12.357548	1	0	1
185.133.225.210:21231	2018-08-25 09:56:21.484494	1	0	0
140.227.53.72:3129	2018-08-25 09:57:30.941598	1	0	0
201.16.148.169:8080	2018-08-25 09:57:35.960910	1	0	0
05.197.183.222:8080	2018-08-25 09:57:46.788616	1	0	0
185.133.226.154:21231	2018-08-25 10:02:48.456359	1	0	1
103.80.240.126:8080	2018-08-25 10:03:09.841183	1	0	0
93.179.66.57:8080	2018-08-25 10:03:18.747690	1	0	0
91.241.40.210:41258	2018-08-25 10:03:18.952642	1	0	1
78.188.91.98:21231	2018-08-25 10:03:50.382625	1	0	1
94.101.140.10:21231	2018-08-25 10:03:58.169673	1	0	0
103.88.142.54:21231	2018-08-25 10:04:17.854879	1	0	0
182.55.250.98:80	2018-08-25 10:05:33.032634	1	0	1
183.90.70.134:80	2018-08-25 10:06:48.182562	1	0	1
93.91.196.30:8080	2018-08-25 10:07:09.857859	1	0	0
197.255.216.26:8080	2018-08-25 10:08:24.978847	1	0	1
77.237.15.225:8080	2018-08-25 10:08:34.966668	1	0	0
81.163.57.121:41258	2018-08-25 10:09:52.357226	1	0	1
31.46.33.60:21213	2018-08-25 10:10:08.036394	1	0	0
176.117.195.68:21213	2018-08-25 10:10:28.796333	1	0	0
169.56.137.78:8088	2018-08-25 10:11:43.933396	1	0	1
92.242.255.85:21213	2018-08-25 10:45:03.992878	1	0	0
200.124.59.116:53281	2018-08-25 10:45:15.260425	1	0	0
78.108.108.192:21231	2018-08-25 10:45:48.833344	1	0	1
95.67.174.94:8080	2018-08-25 10:46:15.824217	1	0	1
105.22.72.110:8080	2018-08-25 10:46:46.438526	1	0	1
172.92.73.61:53281	2018-08-25 10:46:51.232085	1	0	0
37.247.28.21:21231	2018-08-25 10:47:01.625721	1	0	0
78.156.225.170:41258	2018-08-25 10:48:16.771693	1	0	1
83.144.67.2:21231	2018-08-25 10:48:30.483177	1	0	0
176.99.114.47:6666	2018-08-25 10:48:46.917041	1	0	0
140.227.54.68:3129	2018-08-25 10:49:23.201429	1	0	0
167.99.166.163:8080	2018-08-25 10:49:57.836658	1	0	1
185.133.225.210:21231	2018-08-25 10:50:11.190002	1	0	0
140.227.53.72:3129	2018-08-25 10:50:27.547734	1	0	0
201.16.148.169:8080	2018-08-25 10:50:33.696638	1	0	0
05.197.183.222:8080	2018-08-25 10:50:41.403006	1	0	0
185.133.226.154:21231	2018-08-25 10:55:49.685387	1	0	1
103.80.240.126:8080	2018-08-25 10:56:38.756939	1	0	0
93.179.66.57:8080	2018-08-25 10:56:49.171786	1	0	0
91.241.40.210:41258	2018-08-25 10:56:49.385980	1	0	1
78.188.91.98:21231	2018-08-25 10:57:02.692261	1	0	0
94.101.140.10:21231	2018-08-25 10:57:11.894653	1	0	0
103.88.142.54:21231	2018-08-25 10:57:25.630347	1	0	0
182.55.250.98:80	2018-08-25 10:58:40.780949	1	0	1
183.90.70.134:80	2018-08-25 10:59:55.906889	1	0	1
93.91.196.30:8080	2018-08-25 11:00:12.294382	1	0	0
197.255.216.26:8080	2018-08-25 11:01:27.426345	1	0	1
77.237.15.225:8080	2018-08-25 11:01:40.801245	1	0	0
81.163.57.121:41258	2018-08-25 11:01:54.724819	1	0	0
31.46.33.60:21213	2018-08-25 11:02:00.648462	1	0	0
176.117.195.68:21213	2018-08-25 11:02:16.381487	1	0	0
169.56.137.78:8088	2018-08-25 11:03:31.515918	1	0	1
93.118.243.19:8080	2018-08-25 11:03:56.173084	1	0	0
190.216.72.18:8080	2018-08-25 11:03:59.601494	0	1	0
177.190.147.76:21776	2018-08-25 11:04:10.062801	1	0	0
92.242.255.85:21213	2018-08-25 11:04:21.778962	1	0	0
200.124.59.116:53281	2018-08-25 11:04:32.404235	1	0	0
78.108.108.192:21231	2018-08-25 11:04:36.424651	1	0	1
95.67.174.94:8080	2018-08-25 11:04:49.777925	1	0	0
105.22.72.110:8080	2018-08-25 11:05:07.151913	1	0	0
172.92.73.61:53281	2018-08-25 11:05:21.545517	1	0	0
37.247.28.21:21231	2018-08-25 11:05:33.593280	1	0	0
78.156.225.170:41258	2018-08-25 11:06:18.005971	1	0	1
83.144.67.2:21231	2018-08-25 11:07:33.141021	1	0	1
176.99.114.47:6666	2018-08-25 11:07:51.308615	1	0	0
140.227.54.68:3129	2018-08-25 11:07:55.860730	1	0	0
167.99.166.163:8080	2018-08-25 11:08:27.960272	1	0	1
185.133.225.210:21231	2018-08-25 11:08:41.165405	1	0	0
140.227.53.72:3129	2018-08-25 11:08:44.783089	1	0	0
201.16.148.169:8080	2018-08-25 11:08:50.697479	1	0	0
05.197.183.222:8080	2018-08-25 11:08:58.651262	1	0	0
185.133.226.154:21231	2018-08-25 11:13:59.927416	1	0	1
103.80.240.126:8080	2018-08-25 11:15:13.343001	1	0	0
93.179.66.57:8080	2018-08-25 11:15:25.133487	1	0	0
91.241.40.210:41258	2018-08-25 11:15:25.339203	1	0	1
78.188.91.98:21231	2018-08-25 11:15:38.531513	1	0	1
94.101.140.10:21231	2018-08-25 11:15:48.783184	1	0	0
103.88.142.54:21231	2018-08-25 11:17:15.323289	1	0	0
182.55.250.98:80	2018-08-25 11:18:30.448471	1	0	1
183.90.70.134:80	2018-08-25 11:19:45.614786	1	0	1
93.91.196.30:8080	2018-08-25 11:21:00.798529	1	0	1
197.255.216.26:8080	2018-08-25 11:22:15.934144	1	0	1
77.237.15.225:8080	2018-08-25 11:22:52.423896	1	0	1
81.163.57.121:41258	2018-08-25 11:24:49.102091	1	0	1
31.46.33.60:21213	2018-08-25 11:24:57.512539	1	0	0
176.117.195.68:21213	2018-08-25 11:25:06.126715	1	0	0
169.56.137.78:8088	2018-08-25 11:26:21.257339	1	0	1
93.118.243.19:8080	2018-08-25 11:27:27.359752	1	0	0
190.216.72.18:8080	2018-08-25 11:27:29.518278	0	1	0
177.190.147.76:21776	2018-08-25 11:27:37.010888	1	0	0
92.242.255.85:21213	2018-08-25 11:27:45.585291	1	0	0
200.124.59.116:53281	2018-08-25 11:27:54.189056	1	0	0
78.108.108.192:21231	2018-08-25 11:28:05.606638	1	0	0
95.67.174.94:8080	2018-08-25 11:28:32.691511	1	0	0
105.22.72.110:8080	2018-08-25 11:28:57.363342	1	0	0
172.92.73.61:53281	2018-08-25 11:29:08.276614	1	0	0
37.247.28.21:21231	2018-08-25 11:29:22.599666	1	0	0
78.156.225.170:41258	2018-08-25 11:29:34.736447	1	0	0
83.144.67.2:21231	2018-08-25 11:30:26.549428	1	0	1
176.99.114.47:6666	2018-08-25 11:30:37.918647	1	0	0
140.227.54.68:3129	2018-08-25 11:30:42.519771	1	0	0
167.99.166.163:8080	2018-08-25 11:31:13.043392	1	0	1
185.133.225.210:21231	2018-08-25 11:31:42.224476	1	0	0
140.227.53.72:3129	2018-08-25 11:31:46.053148	1	0	0
201.16.148.169:8080	2018-08-25 11:31:50.931787	1	0	0
05.197.183.222:8080	2018-08-25 11:31:59.082662	1	0	0
185.133.226.154:21231	2018-08-25 11:37:00.277671	1	0	1
103.80.240.126:8080	2018-08-25 11:37:29.974804	1	0	1
93.179.66.57:8080	2018-08-25 11:37:46.971888	1	0	0
91.241.40.210:41258	2018-08-25 11:37:47.194826	1	0	1
78.188.91.98:21231	2018-08-25 11:38:02.334573	1	0	0
94.101.140.10:21231	2018-08-25 11:38:10.363175	1	0	0
103.88.142.54:21231	2018-08-25 11:38:25.175764	1	0	0
182.55.250.98:80	2018-08-25 11:39:40.348863	1	0	1
183.90.70.134:80	2018-08-25 11:40:55.516723	1	0	1
93.91.196.30:8080	2018-08-25 11:41:18.974499	1	0	0
197.255.216.26:8080	2018-08-25 11:42:34.131097	1	0	1
77.237.15.225:8080	2018-08-25 11:42:41.923050	1	0	0
81.163.57.121:41258	2018-08-25 11:43:21.501716	1	0	1
31.46.33.60:21213	2018-08-25 11:43:54.198174	1	0	0
176.117.195.68:21213	2018-08-25 11:44:03.903731	1	0	0
169.56.137.78:8088	2018-08-25 11:45:19.114618	1	0	1
93.118.243.19:8080	2018-08-25 11:45:42.921960	1	0	0
190.216.72.18:8080	2018-08-25 11:45:45.463205	0	1	0
177.190.147.76:21776	2018-08-25 11:46:00.330985	1	0	0
92.242.255.85:21213	2018-08-25 11:46:07.914325	1	0	0
200.124.59.116:53281	2018-08-25 11:46:31.271119	1	0	0
78.108.108.192:21231	2018-08-25 11:46:42.281063	1	0	0
95.67.174.94:8080	2018-08-25 11:46:57.692469	1	0	0
105.22.72.110:8080	2018-08-25 11:47:23.457229	1	0	0
172.92.73.61:53281	2018-08-25 11:47:33.493575	1	0	0
37.247.28.21:21231	2018-08-25 11:48:10.727403	1	0	1
78.156.225.170:41258	2018-08-25 11:48:29.139873	1	0	0
83.144.67.2:21231	2018-08-25 11:48:46.464625	1	0	0
176.99.114.47:6666	2018-08-25 11:50:01.645054	1	0	1
140.227.54.68:3129	2018-08-25 11:50:53.929274	1	0	0
167.99.166.163:8080	2018-08-25 11:51:28.168549	1	0	1
185.133.225.210:21231	2018-08-25 11:52:22.849027	1	0	0
140.227.53.72:3129	2018-08-25 11:53:15.987425	1	0	0
201.16.148.169:8080	2018-08-25 11:53:21.058062	1	0	0
05.197.183.222:8080	2018-08-25 11:53:32.713227	1	0	0
185.133.226.154:21231	2018-08-25 11:58:43.001246	1	0	1
103.80.240.126:8080	2018-08-25 11:59:52.017629	1	0	0
93.179.66.57:8080	2018-08-25 12:00:24.327849	1	0	0
91.241.40.210:41258	2018-08-25 12:00:24.564807	1	0	1
78.188.91.98:21231	2018-08-25 12:00:49.284142	1	0	0
94.101.140.10:21231	2018-08-25 12:00:56.636184	1	0	0
103.88.142.54:21231	2018-08-25 12:01:07.486562	1	0	0
182.55.250.98:80	2018-08-25 12:02:22.629424	1	0	1
183.90.70.134:80	2018-08-25 12:03:37.796692	1	0	1
93.91.196.30:8080	2018-08-25 12:03:50.209525	1	0	0
197.255.216.26:8080	2018-08-25 12:05:05.355150	1	0	1
77.237.15.225:8080	2018-08-25 12:05:27.863575	1	0	1
81.163.57.121:41258	2018-08-25 12:06:43.069235	1	0	1
31.46.33.60:21213	2018-08-25 12:07:00.234130	1	0	0
176.117.195.68:21213	2018-08-25 12:07:15.438793	1	0	0
169.56.137.78:8088	2018-08-25 12:08:30.667938	1	0	1
93.118.243.19:8080	2018-08-25 14:22:47.097550	1	0	1
190.216.72.18:8080	2018-08-25 14:22:48.920907	0	1	0
177.190.147.76:21776	2018-08-25 14:22:55.707951	1	0	0
92.242.255.85:21213	2018-08-25 14:22:55.968347	1	0	1
200.124.59.116:53281	2018-08-25 14:23:07.961615	1	0	0
78.108.108.192:21231	2018-08-25 14:23:21.532744	1	0	0
95.67.174.94:8080	2018-08-25 14:23:41.646423	1	0	0
105.22.72.110:8080	2018-08-25 14:23:57.398908	1	0	0
172.92.73.61:53281	2018-08-25 14:24:09.496391	1	0	0
37.247.28.21:21231	2018-08-25 14:25:24.711513	1	0	1
78.156.225.170:41258	2018-08-25 14:25:59.941193	1	0	0
83.144.67.2:21231	2018-08-25 14:26:26.409113	1	0	0
176.99.114.47:6666	2018-08-25 14:26:44.856711	1	0	0
140.227.54.68:3129	2018-08-25 14:27:21.607079	1	0	0
167.99.166.163:8080	2018-08-25 14:27:54.348949	1	0	1
185.133.225.210:21231	2018-08-25 14:28:21.144547	1	0	0
140.227.53.72:3129	2018-08-25 14:29:00.841603	1	0	0
201.16.148.169:8080	2018-08-25 14:29:06.111901	1	0	0
05.197.183.222:8080	2018-08-25 14:29:13.354670	1	0	0
185.133.226.154:21231	2018-08-25 14:34:16.806671	1	0	1
103.80.240.126:8080	2018-08-25 14:35:30.408759	1	0	0
93.179.66.57:8080	2018-08-25 14:38:25.138614	1	0	0
91.241.40.210:41258	2018-08-25 14:38:25.383573	1	0	1
78.188.91.98:21231	2018-08-25 14:38:34.521909	1	0	0
94.101.140.10:21231	2018-08-25 14:38:43.071069	1	0	0
103.88.142.54:21231	2018-08-25 14:39:29.345852	1	0	0
182.55.250.98:80	2018-08-25 14:40:44.528123	1	0	1
183.90.70.134:80	2018-08-25 14:41:59.720729	1	0	1
93.91.196.30:8080	2018-08-25 14:42:21.532821	1	0	0
197.255.216.26:8080	2018-08-25 14:42:29.463755	1	0	0
77.237.15.225:8080	2018-08-25 14:42:38.832226	1	0	0
81.163.57.121:41258	2018-08-25 14:43:02.121331	1	0	1
31.46.33.60:21213	2018-08-25 14:43:14.115374	1	0	0
176.117.195.68:21213	2018-08-25 14:43:32.113908	1	0	0
169.56.137.78:8088	2018-08-25 14:44:47.300834	1	0	1
93.118.243.19:8080	2018-08-25 14:45:03.264468	1	0	0
190.216.72.18:8080	2018-08-25 14:45:10.900618	0	1	0
177.190.147.76:21776	2018-08-25 14:45:19.447991	1	0	0
92.242.255.85:21213	2018-08-25 14:45:19.717253	1	0	1
200.124.59.116:53281	2018-08-25 14:45:30.916571	1	0	0
78.108.108.192:21231	2018-08-25 14:45:49.648095	1	0	0
95.67.174.94:8080	2018-08-25 14:45:59.583330	1	0	0
105.22.72.110:8080	2018-08-25 14:46:19.751914	1	0	0
172.92.73.61:53281	2018-08-25 14:46:48.880882	1	0	0
37.247.28.21:21231	2018-08-25 14:47:09.545892	1	0	0
78.156.225.170:41258	2018-08-25 14:47:57.544302	1	0	1
83.144.67.2:21231	2018-08-25 14:48:20.005272	1	0	0
176.99.114.47:6666	2018-08-25 14:48:34.915086	1	0	1
140.227.54.68:3129	2018-08-25 14:51:49.937448	1	0	0
167.99.166.163:8080	2018-08-25 14:52:24.493709	1	0	1
185.133.225.210:21231	2018-08-25 14:52:39.843243	1	0	0
140.227.53.72:3129	2018-08-25 14:53:19.763245	1	0	0
201.16.148.169:8080	2018-08-25 14:53:25.218539	1	0	0
05.197.183.222:8080	2018-08-25 14:53:33.980379	1	0	0
185.133.226.154:21231	2018-08-25 14:58:36.423422	1	0	1
103.80.240.126:8080	2018-08-25 14:58:53.523647	1	0	1
93.179.66.57:8080	2018-08-25 14:58:57.629370	1	0	1
91.241.40.210:41258	2018-08-25 14:58:57.849957	1	0	1
78.188.91.98:21231	2018-08-25 14:59:56.759858	1	0	1
94.101.140.10:21231	2018-08-25 15:00:07.290347	1	0	0
103.88.142.54:21231	2018-08-25 15:00:18.206953	1	0	1
182.55.250.98:80	2018-08-25 15:01:33.377171	1	0	1
183.90.70.134:80	2018-08-25 15:02:48.562576	1	0	1
93.91.196.30:8080	2018-08-25 15:03:08.776553	1	0	0
197.255.216.26:8080	2018-08-25 15:03:16.383160	1	0	0
77.237.15.225:8080	2018-08-25 15:03:27.282942	1	0	0
81.163.57.121:41258	2018-08-25 15:03:48.738651	1	0	0
31.46.33.60:21213	2018-08-25 15:04:02.571941	1	0	0
176.117.195.68:21213	2018-08-25 15:05:17.706357	1	0	1
169.56.137.78:8088	2018-08-25 15:06:32.857191	1	0	1
93.118.243.19:8080	2018-08-25 15:07:10.676005	1	0	0
177.190.147.76:21776	2018-08-25 15:07:16.911014	1	0	0
92.242.255.85:21213	2018-08-25 15:07:17.132630	1	0	1
200.124.59.116:53281	2018-08-25 15:07:28.201942	1	0	0
78.108.108.192:21231	2018-08-25 15:07:45.485543	1	0	0
95.67.174.94:8080	2018-08-25 15:08:07.209431	1	0	0
105.22.72.110:8080	2018-08-25 15:08:23.572054	1	0	0
172.92.73.61:53281	2018-08-25 15:08:35.894577	1	0	0
37.247.28.21:21231	2018-08-25 15:08:48.970276	1	0	0
78.156.225.170:41258	2018-08-25 15:09:03.827997	1	0	0
83.144.67.2:21231	2018-08-25 15:10:18.965582	1	0	1
176.99.114.47:6666	2018-08-25 15:10:38.023017	1	0	0
140.227.54.68:3129	2018-08-25 15:12:24.535817	1	0	0
167.99.166.163:8080	2018-08-25 15:12:59.650887	1	0	1
185.133.225.210:21231	2018-08-25 15:13:15.833818	1	0	0
140.227.53.72:3129	2018-08-25 15:14:02.621172	1	0	0
201.16.148.169:8080	2018-08-25 15:14:08.577729	1	0	0
05.197.183.222:8080	2018-08-25 15:14:17.576825	1	0	0
185.133.226.154:21231	2018-08-25 15:19:18.834380	1	0	1
103.80.240.126:8080	2018-08-25 15:19:55.090719	1	0	0
93.179.66.57:8080	2018-08-25 15:20:14.773531	1	0	0
91.241.40.210:41258	2018-08-25 15:20:15.146790	1	0	1
78.188.91.98:21231	2018-08-25 15:20:37.494638	1	0	0
94.101.140.10:21231	2018-08-25 15:20:45.061472	1	0	0
103.88.142.54:21231	2018-08-25 15:22:00.227314	1	0	1
182.55.250.98:80	2018-08-25 15:23:15.388764	1	0	1
183.90.70.134:80	2018-08-25 15:24:30.523895	1	0	1
93.91.196.30:8080	2018-08-25 15:24:48.905471	1	0	0
197.255.216.26:8080	2018-08-25 15:24:56.128612	1	0	0
77.237.15.225:8080	2018-08-25 15:25:07.137976	1	0	0
81.163.57.121:41258	2018-08-25 15:25:23.478995	1	0	1
31.46.33.60:21213	2018-08-25 15:25:49.309661	1	0	0
176.117.195.68:21213	2018-08-25 15:27:04.462739	1	0	1
169.56.137.78:8088	2018-08-25 15:28:19.599905	1	0	1
93.118.243.19:8080	2018-08-25 15:30:25.434726	1	0	0
177.190.147.76:21776	2018-08-25 15:30:34.673660	1	0	0
92.242.255.85:21213	2018-08-25 15:30:34.898083	1	0	1
200.124.59.116:53281	2018-08-25 15:30:42.055370	1	0	0
78.108.108.192:21231	2018-08-25 15:30:53.865923	1	0	0
95.67.174.94:8080	2018-08-25 15:31:03.878553	1	0	0
105.22.72.110:8080	2018-08-25 15:31:18.076773	1	0	0
172.92.73.61:53281	2018-08-25 15:31:32.715648	1	0	0
37.247.28.21:21231	2018-08-25 15:31:53.139641	1	0	1
78.156.225.170:41258	2018-08-25 15:32:06.904967	1	0	0
83.144.67.2:21231	2018-08-25 15:32:43.103404	1	0	0
176.99.114.47:6666	2018-08-25 15:33:15.513735	1	0	0
140.227.54.68:3129	2018-08-25 15:34:41.282367	1	0	0
167.99.166.163:8080	2018-08-25 15:35:14.829890	1	0	1
185.133.225.210:21231	2018-08-25 15:35:28.439531	1	0	0
140.227.53.72:3129	2018-08-25 15:36:31.470518	1	0	0
201.16.148.169:8080	2018-08-25 15:36:36.648416	1	0	0
05.197.183.222:8080	2018-08-25 15:36:51.600439	1	0	0
185.133.226.154:21231	2018-08-25 15:41:52.865098	1	0	1
103.80.240.126:8080	2018-08-25 15:42:07.089365	1	0	0
93.179.66.57:8080	2018-08-25 15:42:24.880643	1	0	0
91.241.40.210:41258	2018-08-25 15:42:25.092533	1	0	1
78.188.91.98:21231	2018-08-25 15:42:38.015592	1	0	0
94.101.140.10:21231	2018-08-25 15:42:45.266655	1	0	0
103.88.142.54:21231	2018-08-25 15:43:01.456853	1	0	1
182.55.250.98:80	2018-08-25 15:44:16.604720	1	0	1
183.90.70.134:80	2018-08-25 15:45:31.766604	1	0	1
93.91.196.30:8080	2018-08-25 15:45:49.021601	1	0	0
197.255.216.26:8080	2018-08-25 15:45:56.532555	1	0	0
77.237.15.225:8080	2018-08-25 15:46:17.959962	1	0	0
81.163.57.121:41258	2018-08-25 15:46:28.812783	1	0	1
31.46.33.60:21213	2018-08-25 15:46:42.442416	1	0	0
176.117.195.68:21213	2018-08-25 15:47:57.582729	1	0	1
169.56.137.78:8088	2018-08-25 15:49:12.754829	1	0	1
93.118.243.19:8080	2018-08-26 09:02:49.927585	1	0	1
177.190.147.76:21776	2018-08-26 09:02:58.927352	1	0	0
92.242.255.85:21213	2018-08-26 09:02:59.214116	1	0	1
200.124.59.116:53281	2018-08-26 09:03:15.556196	1	0	1
78.108.108.192:21231	2018-08-26 09:03:31.017871	1	0	0
95.67.174.94:8080	2018-08-26 09:03:45.369243	1	0	0
105.22.72.110:8080	2018-08-26 09:04:10.687370	1	0	0
172.92.73.61:53281	2018-08-26 09:04:30.509430	1	0	0
37.247.28.21:21231	2018-08-26 09:05:11.628136	1	0	0
78.156.225.170:41258	2018-08-26 09:05:31.302561	1	0	0
83.144.67.2:21231	2018-08-26 09:10:35.763934	1	0	1
176.99.114.47:6666	2018-08-26 09:11:50.896050	1	0	1
140.227.54.68:3129	2018-08-26 09:13:06.090592	1	0	1
167.99.166.163:8080	2018-08-26 09:13:37.173538	1	0	1
185.133.225.210:21231	2018-08-26 09:13:49.009898	1	0	0
140.227.53.72:3129	2018-08-26 09:15:04.182722	1	0	1
201.16.148.169:8080	2018-08-26 09:15:09.480501	1	0	0
05.197.183.222:8080	2018-08-26 09:15:20.664583	1	0	0
185.133.226.154:21231	2018-08-26 09:20:22.904683	1	0	1
103.80.240.126:8080	2018-08-26 09:21:08.026936	1	0	0
93.179.66.57:8080	2018-08-26 09:21:18.124784	1	0	0
91.241.40.210:41258	2018-08-26 09:21:18.507359	1	0	1
78.188.91.98:21231	2018-08-26 09:21:18.725921	1	0	1
94.101.140.10:21231	2018-08-26 09:21:36.520050	1	0	0
103.88.142.54:21231	2018-08-26 09:23:01.541340	1	0	0
182.55.250.98:80	2018-08-26 09:24:16.856554	1	0	1
183.90.70.134:80	2018-08-26 09:25:32.233215	1	0	1
93.91.196.30:8080	2018-08-26 09:26:47.574693	1	0	1
197.255.216.26:8080	2018-08-26 09:28:02.869296	1	0	1
77.237.15.225:8080	2018-08-26 09:29:21.222357	1	0	0
81.163.57.121:41258	2018-08-26 09:29:35.547709	1	0	0
31.46.33.60:21213	2018-08-26 09:29:44.900266	1	0	0
176.117.195.68:21213	2018-08-26 09:31:00.211560	1	0	1
169.56.137.78:8088	2018-08-26 09:32:15.552398	1	0	1
93.118.243.19:8080	2018-08-26 09:32:26.162997	1	0	0
177.190.147.76:21776	2018-08-26 09:32:33.481365	1	0	0
92.242.255.85:21213	2018-08-26 09:32:33.713371	1	0	1
200.124.59.116:53281	2018-08-26 09:32:46.313680	1	0	0
78.108.108.192:21231	2018-08-26 09:32:58.433607	1	0	0
95.67.174.94:8080	2018-08-26 09:33:15.963372	1	0	0
105.22.72.110:8080	2018-08-26 09:33:43.771866	1	0	0
172.92.73.61:53281	2018-08-26 09:33:56.604893	1	0	0
37.247.28.21:21231	2018-08-26 09:34:08.176762	1	0	0
78.156.225.170:41258	2018-08-26 09:34:25.122639	1	0	0
83.144.67.2:21231	2018-08-26 09:39:29.406361	1	0	1
176.99.114.47:6666	2018-08-26 09:40:44.687496	1	0	1
140.227.54.68:3129	2018-08-26 09:42:57.976968	1	0	0
167.99.166.163:8080	2018-08-26 09:43:32.347023	1	0	1
185.133.225.210:21231	2018-08-26 09:43:33.974955	1	0	1
140.227.53.72:3129	2018-08-26 09:46:51.701464	1	0	1
201.16.148.169:8080	2018-08-26 09:46:58.188617	1	0	0
05.197.183.222:8080	2018-08-26 09:47:07.068980	1	0	0
185.133.226.154:21231	2018-08-26 09:52:10.065596	1	0	1
103.80.240.126:8080	2018-08-26 09:52:42.895054	1	0	0
93.179.66.57:8080	2018-08-26 09:53:58.243385	1	0	1
91.241.40.210:41258	2018-08-26 09:53:58.469054	1	0	1
78.188.91.98:21231	2018-08-26 09:53:58.804552	1	0	1
94.101.140.10:21231	2018-08-26 09:54:07.934413	1	0	0
103.88.142.54:21231	2018-08-26 09:54:32.241511	1	0	0
182.55.250.98:80	2018-08-26 09:55:47.540180	1	0	1
183.90.70.134:80	2018-08-26 09:57:02.863188	1	0	1
93.91.196.30:8080	2018-08-26 09:58:26.514773	1	0	0
197.255.216.26:8080	2018-08-26 09:59:41.788052	1	0	1
77.237.15.225:8080	2018-08-26 09:59:57.805282	1	0	0
81.163.57.121:41258	2018-08-26 10:00:10.792355	1	0	0
31.46.33.60:21213	2018-08-26 10:00:22.561161	1	0	0
176.117.195.68:21213	2018-08-26 10:01:37.878677	1	0	1
169.56.137.78:8088	2018-08-26 10:02:53.184087	1	0	1
93.118.243.19:8080	2018-08-26 10:03:28.484628	1	0	0
177.190.147.76:21776	2018-08-26 10:03:36.684520	1	0	0
92.242.255.85:21213	2018-08-26 12:08:56.677120	1	0	1
200.124.59.116:53281	2018-08-26 12:09:06.078410	1	0	1
78.108.108.192:21231	2018-08-26 12:09:27.425476	1	0	1
95.67.174.94:8080	2018-08-26 12:09:45.055659	1	0	0
105.22.72.110:8080	2018-08-26 12:10:03.713782	1	0	0
172.92.73.61:53281	2018-08-26 12:10:15.256997	1	0	0
37.247.28.21:21231	2018-08-26 12:10:24.138203	1	0	0
78.156.225.170:41258	2018-08-26 12:10:45.112344	1	0	0
83.144.67.2:21231	2018-08-26 12:15:46.092400	1	0	1
176.99.114.47:6666	2018-08-26 12:17:01.446096	1	0	1
140.227.54.68:3129	2018-08-26 12:18:14.171281	1	0	0
167.99.166.163:8080	2018-08-26 12:18:48.230646	1	0	1
185.133.225.210:21231	2018-08-26 12:18:56.368582	1	0	1
140.227.53.72:3129	2018-08-26 12:19:52.073289	1	0	0
201.16.148.169:8080	2018-08-26 12:19:56.741357	1	0	0
05.197.183.222:8080	2018-08-26 12:20:05.729820	1	0	0
185.133.226.154:21231	2018-08-26 12:25:06.916581	1	0	1
